799291,557124,2
654841,328003,3
654841,660912,7
666053,396321,3
685588,496235,7
707790,7470,2
722049,486434,1
776473,789672,5
779954,598180,8
887202,730243,7
888764,226531,2
852957,230908,2
876053,712560,3
879219,377708,3
879219,548151,4
879257,749579,4
879963,189024,1
899264,444473,2
